#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036082	1	10	5.061037	2500
2	0.042923	1	8	4.729790	2500
3	0.045464	1	8	4.577953	2500
4	0.043612	1	8	4.455851	2500
5	0.041969	1	7	4.357712	2500
6	0.047876	1	7	4.287340	2500
7	0.048699	1	7	4.193374	2500
8	0.050787	1	7	4.095901	2500
9	0.054381	1	6	3.984116	2500
10	0.060196	1	6	3.833157	2500
11	0.065917	1	6	3.668705	2500
12	0.077362	1	6	3.506103	2500
13	0.086199	1	6	3.336895	2500
14	0.097727	1	6	3.178035	2500
15	0.108380	1	5	3.056311	2500
16	0.124932	1	6	2.981919	2500
17	0.134106	1	5	2.908252	2500
18	0.145883	1	5	2.842998	2500
19	0.162074	1	5	2.752382	2500
20	0.169640	1	5	2.728141	2500
21	0.179907	1	5	2.707229	2500
22	0.189688	1	5	2.669133	2500
23	0.198529	1	5	2.647163	2500
24	0.205120	1	5	2.636198	2500
25	0.214296	1	5	2.613258	2500
26	0.224953	1	4	2.587335	2500
27	0.231480	1	5	2.581953	2500
28	0.230283	1	5	2.572983	2500
29	0.231578	1	4	2.564652	2500
30	0.238984	1	5	2.552059	2500
