#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365332	1	40	15.423460	2500
2	0.369558	1	36	14.623629	2500
3	0.368194	1	35	14.573155	2500
4	0.369732	1	35	14.578001	2500
5	0.370066	1	35	14.597838	2500
6	0.371771	1	33	14.506153	2500
7	0.371531	1	34	14.482087	2500
8	0.371231	1	34	14.491798	2500
9	0.374684	1	35	14.470350	2500
10	0.376102	1	35	14.391252	2500
11	0.377612	1	33	14.280783	2500
12	0.379862	1	33	14.143593	2500
13	0.380726	1	32	13.968487	2500
14	0.385422	1	32	13.876554	2500
15	0.390794	1	30	13.607073	2500
16	0.396276	1	29	13.291210	2500
17	0.398233	1	29	13.379814	2500
18	0.398607	1	27	12.928524	2500
19	0.403545	1	26	12.749794	2500
20	0.409073	1	25	12.510011	2500
21	0.413480	1	25	12.464439	2500
22	0.417300	1	26	12.401028	2500
23	0.420668	1	25	12.149539	2500
24	0.427209	1	25	12.165726	2500
25	0.430920	1	24	11.959911	2500
26	0.434900	1	24	11.926994	2500
27	0.439358	1	24	11.749116	2500
28	0.442778	1	24	11.603578	2500
29	0.445052	1	23	11.608018	2500
30	0.449590	1	22	11.295525	2500
