#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036012	1	10	5.050652	2500
2	0.041407	1	9	4.776630	2500
3	0.043352	1	8	4.609424	2500
4	0.046291	1	8	4.540303	2500
5	0.049999	1	8	4.480323	2500
6	0.048511	1	7	4.435529	2500
7	0.053590	1	7	4.437826	2500
8	0.049761	1	7	4.410422	2500
9	0.054370	1	7	4.389911	2500
10	0.053615	1	7	4.378959	2500
11	0.053670	1	7	4.373840	2500
12	0.055460	1	7	4.360848	2500
13	0.057517	1	7	4.355204	2500
14	0.058060	1	7	4.364271	2500
15	0.054194	1	7	4.348428	2500
16	0.057173	1	7	4.356656	2500
17	0.058686	1	7	4.350998	2500
18	0.055543	1	7	4.352753	2500
19	0.055755	1	7	4.341638	2500
20	0.059456	1	7	4.340893	2500
21	0.056948	1	7	4.339492	2500
22	0.056544	1	7	4.347279	2500
23	0.058105	1	7	4.347029	2500
24	0.056930	1	7	4.332490	2500
25	0.057099	1	7	4.339717	2500
26	0.057328	1	7	4.338513	2500
27	0.058741	1	7	4.336638	2500
28	0.057030	1	7	4.333962	2500
29	0.058537	1	7	4.336664	2500
30	0.057391	1	7	4.343008	2500
