#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.367735	1	40	15.714186	2500
2	0.376522	1	36	14.905741	2500
3	0.374747	1	36	14.789206	2500
4	0.374199	1	36	14.830495	2500
5	0.374292	1	37	14.654587	2500
6	0.375789	1	38	14.590618	2500
7	0.377295	1	36	14.409666	2500
8	0.380080	1	35	14.257582	2500
9	0.382672	1	34	14.116541	2500
10	0.383693	1	33	14.015797	2500
11	0.388786	1	32	13.806844	2500
12	0.390231	1	31	13.680638	2500
13	0.391460	1	31	13.483787	2500
14	0.393086	1	29	13.273845	2500
15	0.399155	1	29	13.073860	2500
16	0.399886	1	29	12.908087	2500
17	0.404922	1	28	12.746993	2500
18	0.411590	1	27	12.480625	2500
19	0.415185	1	26	12.184697	2500
20	0.420777	1	26	12.187699	2500
21	0.422487	1	26	12.137723	2500
22	0.424044	1	26	12.012144	2500
23	0.425679	1	26	11.952133	2500
24	0.428909	1	25	11.660194	2500
25	0.431549	1	25	11.586322	2500
26	0.432410	1	24	11.415262	2500
27	0.433891	1	25	11.416787	2500
28	0.432878	1	25	11.231149	2500
29	0.438898	1	24	11.022361	2500
30	0.439971	1	24	10.948580	2500
