#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036584	1	10	5.073698	2500
2	0.040243	1	9	4.788049	2500
3	0.043504	1	8	4.619253	2500
4	0.046061	1	8	4.544102	2500
5	0.047974	1	8	4.482248	2500
6	0.046516	1	8	4.438000	2500
7	0.047484	1	7	4.405294	2500
8	0.051859	1	7	4.385816	2500
9	0.052593	1	7	4.380870	2500
10	0.052227	1	7	4.366264	2500
11	0.052218	1	7	4.355039	2500
12	0.054267	1	7	4.359068	2500
13	0.051160	1	7	4.351147	2500
14	0.052835	1	7	4.349649	2500
15	0.055095	1	7	4.345018	2500
16	0.051542	1	7	4.343427	2500
17	0.052022	1	7	4.340637	2500
18	0.052498	1	7	4.338588	2500
19	0.052428	1	7	4.338078	2500
20	0.053620	1	7	4.338921	2500
21	0.055028	1	7	4.340863	2500
22	0.055233	1	7	4.333930	2500
23	0.053677	1	7	4.329768	2500
24	0.052215	1	7	4.328953	2500
25	0.050832	1	7	4.326638	2500
26	0.055941	1	7	4.330806	2500
27	0.055319	1	7	4.331457	2500
28	0.053959	1	7	4.326943	2500
29	0.054621	1	7	4.332661	2500
30	0.056580	1	7	4.328004	2500
