#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.331524	1	58	21.653189	2500
2	0.396832	1	44	16.668502	2500
3	0.310061	1	36	14.305932	2500
4	0.275255	1	31	12.815218	2500
5	0.258320	1	29	12.057946	2500
6	0.238057	1	28	11.473396	2500
7	0.228295	1	27	10.970442	2500
8	0.222984	1	27	10.586922	2500
9	0.218764	1	25	10.167442	2500
10	0.211426	1	22	9.612990	2500
11	0.207643	1	22	9.347268	2500
12	0.207661	1	21	9.192867	2500
13	0.204456	1	21	8.932117	2500
14	0.202912	1	20	8.757310	2500
15	0.197519	1	20	8.646390	2500
16	0.198309	1	19	8.412012	2500
17	0.196115	1	20	8.490123	2500
18	0.194983	1	19	8.161071	2500
19	0.193683	1	18	8.120170	2500
20	0.191574	1	17	8.213175	2500
21	0.190580	1	17	7.968455	2500
22	0.194464	1	17	7.884942	2500
23	0.192939	1	17	7.841570	2500
24	0.191062	1	16	7.797157	2500
25	0.189651	1	16	7.697784	2500
26	0.187537	1	16	7.532860	2500
27	0.187002	1	16	7.417286	2500
28	0.186872	1	15	7.304558	2500
29	0.193183	1	16	7.366870	2500
30	0.188140	1	15	7.198985	2500
