#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365569	1	38	15.498764	2500
2	0.371633	1	37	14.747050	2500
3	0.371374	1	37	14.809920	2500
4	0.368115	1	37	14.818429	2500
5	0.367257	1	37	14.778151	2500
6	0.368948	1	36	14.740168	2500
7	0.369334	1	36	14.727512	2500
8	0.371395	1	35	14.709218	2500
9	0.373288	1	35	14.624341	2500
10	0.373208	1	35	14.610317	2500
11	0.372921	1	34	14.538633	2500
12	0.372782	1	34	14.498133	2500
13	0.373558	1	34	14.451927	2500
14	0.372833	1	34	14.351384	2500
15	0.374065	1	33	14.279969	2500
16	0.378062	1	33	14.194105	2500
17	0.379686	1	32	14.044139	2500
18	0.382973	1	31	13.939347	2500
19	0.384471	1	30	13.761603	2500
20	0.386649	1	30	13.698763	2500
21	0.389362	1	29	13.611621	2500
22	0.392099	1	29	13.558996	2500
23	0.393905	1	28	13.496354	2500
24	0.396849	1	28	13.451736	2500
25	0.399489	1	28	13.322462	2500
26	0.401771	1	27	13.138468	2500
27	0.404559	1	27	13.048431	2500
28	0.406234	1	27	12.993376	2500
29	0.407453	1	26	12.894814	2500
30	0.411466	1	26	12.786840	2500
