#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.364045	1	38	15.665680	2500
2	0.366883	1	36	14.632557	2500
3	0.365841	1	36	14.606327	2500
4	0.366136	1	37	14.650061	2500
5	0.366179	1	37	14.645076	2500
6	0.365886	1	36	14.551336	2500
7	0.366242	1	36	14.556704	2500
8	0.366337	1	36	14.530207	2500
9	0.368089	1	35	14.456882	2500
10	0.371247	1	35	14.431534	2500
11	0.371516	1	35	14.393284	2500
12	0.372786	1	34	14.354826	2500
13	0.376142	1	34	14.176207	2500
14	0.378681	1	33	14.136014	2500
15	0.382758	1	34	14.077184	2500
16	0.382865	1	33	13.999576	2500
17	0.383540	1	32	13.859564	2500
18	0.383424	1	31	13.814498	2500
19	0.388841	1	31	13.705838	2500
20	0.389723	1	31	13.594934	2500
21	0.394274	1	30	13.437452	2500
22	0.395372	1	29	13.341418	2500
23	0.399293	1	29	13.289025	2500
24	0.400645	1	29	13.195914	2500
25	0.404229	1	29	13.164766	2500
26	0.405275	1	28	12.937054	2500
27	0.407016	1	29	12.903726	2500
28	0.409382	1	28	12.858267	2500
29	0.409402	1	27	12.746209	2500
30	0.414948	1	26	12.676421	2500
