#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.362156	1	39	15.315038	2500
2	0.367376	1	35	14.518009	2500
3	0.366188	1	35	14.512710	2500
4	0.366645	1	35	14.454085	2500
5	0.365844	1	34	14.443335	2500
6	0.365582	1	34	14.439008	2500
7	0.366751	1	34	14.452032	2500
8	0.366370	1	34	14.430140	2500
9	0.364400	1	34	14.411771	2500
10	0.363021	1	34	14.393094	2500
11	0.364780	1	34	14.378461	2500
12	0.364496	1	33	14.377372	2500
13	0.365492	1	34	14.353824	2500
14	0.369900	1	33	14.333103	2500
15	0.371164	1	33	14.310967	2500
16	0.372040	1	34	14.281107	2500
17	0.374194	1	34	14.251237	2500
18	0.374809	1	33	14.232318	2500
19	0.375218	1	34	14.186072	2500
20	0.376550	1	34	14.086886	2500
21	0.377468	1	32	14.043722	2500
22	0.377327	1	31	13.925723	2500
23	0.379892	1	30	13.820199	2500
24	0.383810	1	31	13.783743	2500
25	0.385453	1	30	13.681558	2500
26	0.386946	1	31	13.666540	2500
27	0.387458	1	30	13.630134	2500
28	0.390358	1	29	13.464210	2500
29	0.390416	1	29	13.489311	2500
30	0.391028	1	29	13.501574	2500
