#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.332764	1	59	22.027966	2500
2	0.396460	1	44	16.880031	2500
3	0.313635	1	35	14.294325	2500
4	0.277334	1	33	13.172339	2500
5	0.262006	1	31	12.302353	2500
6	0.241973	1	28	11.621356	2500
7	0.230011	1	27	11.121595	2500
8	0.228058	1	26	10.698641	2500
9	0.213159	1	24	10.173794	2500
10	0.214526	1	23	9.923547	2500
11	0.207643	1	22	9.479426	2500
12	0.206045	1	22	9.209208	2500
13	0.204662	1	21	9.023473	2500
14	0.202165	1	21	8.856056	2500
15	0.200546	1	20	8.721746	2500
16	0.197633	1	20	8.479709	2500
17	0.195246	1	19	8.382238	2500
18	0.196363	1	19	8.245729	2500
19	0.195770	1	18	8.037725	2500
20	0.195948	1	18	7.817036	2500
21	0.193642	1	17	7.773298	2500
22	0.193009	1	17	7.753466	2500
23	0.196965	1	17	7.800824	2500
24	0.198942	1	17	7.748385	2500
25	0.194148	1	16	7.689786	2500
26	0.191751	1	16	7.722999	2500
27	0.193601	1	17	7.581361	2500
28	0.190002	1	16	7.542404	2500
29	0.189366	1	16	7.438176	2500
30	0.192110	1	16	7.375518	2500
