#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333131	1	59	21.878092	2500
2	0.396370	1	43	16.741521	2500
3	0.312363	1	36	14.227150	2500
4	0.277417	1	33	12.903257	2500
5	0.250428	1	29	12.010011	2500
6	0.240213	1	27	11.526986	2500
7	0.228295	1	25	10.904178	2500
8	0.221702	1	25	10.478462	2500
9	0.215240	1	24	10.127164	2500
10	0.213334	1	23	9.881273	2500
11	0.207376	1	22	9.583899	2500
12	0.203573	1	22	9.413939	2500
13	0.202406	1	21	9.189508	2500
14	0.196996	1	21	8.965468	2500
15	0.194611	1	20	8.869418	2500
16	0.191026	1	19	8.519655	2500
17	0.193214	1	19	8.475066	2500
18	0.192998	1	18	8.284179	2500
19	0.191544	1	18	8.088259	2500
20	0.190766	1	17	7.882640	2500
21	0.192129	1	17	7.730552	2500
22	0.194824	1	17	7.742646	2500
23	0.199909	1	18	7.692453	2500
24	0.192309	1	17	7.600936	2500
25	0.197533	1	16	7.457702	2500
26	0.193039	1	16	7.397364	2500
27	0.190766	1	16	7.434919	2500
28	0.193930	1	16	7.362986	2500
29	0.192832	1	15	7.225848	2500
30	0.188533	1	15	7.099171	2500
