#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.035358	1	10	5.042529	2500
2	0.040802	1	8	4.775504	2500
3	0.044901	1	8	4.663042	2500
4	0.044116	1	8	4.566884	2500
5	0.048896	1	8	4.504473	2500
6	0.049024	1	7	4.444860	2500
7	0.053661	1	7	4.431963	2500
8	0.054786	1	7	4.410815	2500
9	0.052614	1	7	4.389195	2500
10	0.050817	1	7	4.374969	2500
11	0.051075	1	7	4.368985	2500
12	0.050793	1	7	4.358557	2500
13	0.051817	1	7	4.354363	2500
14	0.054385	1	7	4.355924	2500
15	0.053438	1	7	4.354383	2500
16	0.053923	1	7	4.354748	2500
17	0.052074	1	7	4.350406	2500
18	0.054688	1	7	4.340861	2500
19	0.054163	1	7	4.333590	2500
20	0.053808	1	7	4.332882	2500
21	0.054874	1	7	4.334192	2500
22	0.054838	1	7	4.333974	2500
23	0.054834	1	7	4.337247	2500
24	0.054836	1	7	4.331705	2500
25	0.055505	1	7	4.333073	2500
26	0.051755	1	7	4.320345	2500
27	0.057132	1	7	4.331296	2500
28	0.053909	1	7	4.321925	2500
29	0.056839	1	7	4.329755	2500
30	0.053737	1	7	4.335348	2500
