#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.037394	1	9	5.073527	2500
2	0.043194	1	9	4.808888	2500
3	0.045865	1	8	4.656481	2500
4	0.049008	1	8	4.559022	2500
5	0.046855	1	8	4.501759	2500
6	0.045694	1	7	4.437103	2500
7	0.048410	1	7	4.423986	2500
8	0.050591	1	7	4.402973	2500
9	0.053226	1	7	4.375903	2500
10	0.053017	1	7	4.369702	2500
11	0.055599	1	7	4.373402	2500
12	0.054478	1	7	4.362686	2500
13	0.054568	1	7	4.355802	2500
14	0.056397	1	7	4.359075	2500
15	0.054192	1	7	4.359351	2500
16	0.054500	1	7	4.354072	2500
17	0.054349	1	7	4.350708	2500
18	0.049826	1	7	4.338710	2500
19	0.053133	1	7	4.343795	2500
20	0.056767	1	7	4.347915	2500
21	0.057786	1	7	4.344995	2500
22	0.055639	1	7	4.341173	2500
23	0.056051	1	7	4.341937	2500
24	0.056749	1	7	4.339943	2500
25	0.057109	1	7	4.337060	2500
26	0.056694	1	7	4.339930	2500
27	0.052149	1	7	4.333804	2500
28	0.054168	1	7	4.333100	2500
29	0.054861	1	7	4.331541	2500
30	0.054179	1	7	4.330823	2500
