#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.366350	1	40	15.399245	2500
2	0.371713	1	37	14.709208	2500
3	0.370501	1	36	14.666460	2500
4	0.369148	1	36	14.637066	2500
5	0.370419	1	36	14.666839	2500
6	0.371768	1	35	14.620247	2500
7	0.370829	1	35	14.581084	2500
8	0.371069	1	35	14.488142	2500
9	0.370845	1	34	14.383228	2500
10	0.373849	1	34	14.299427	2500
11	0.378360	1	32	14.128170	2500
12	0.383284	1	32	14.068642	2500
13	0.387584	1	32	13.934361	2500
14	0.391692	1	31	13.845254	2500
15	0.394138	1	31	13.661229	2500
16	0.395207	1	30	13.618081	2500
17	0.396480	1	29	13.419122	2500
18	0.398213	1	29	13.270592	2500
19	0.398673	1	26	12.784238	2500
20	0.399762	1	26	12.571729	2500
21	0.403719	1	25	12.412934	2500
22	0.407903	1	25	12.173283	2500
23	0.408455	1	25	12.023682	2500
24	0.412866	1	24	11.867003	2500
25	0.416703	1	23	11.570546	2500
26	0.416158	1	23	11.235899	2500
27	0.419118	1	22	11.050957	2500
28	0.421560	1	22	10.910007	2500
29	0.422380	1	22	10.924495	2500
30	0.426300	1	21	10.645245	2500
