#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334567	1	59	21.967341	2500
2	0.400533	1	44	16.915960	2500
3	0.314852	1	37	14.482206	2500
4	0.283692	1	33	13.268268	2500
5	0.263944	1	31	12.444324	2500
6	0.249264	1	29	11.786777	2500
7	0.234532	1	27	11.167544	2500
8	0.231900	1	26	10.726714	2500
9	0.220645	1	24	10.300431	2500
10	0.213499	1	23	9.890554	2500
11	0.208889	1	23	9.762026	2500
12	0.206572	1	22	9.440558	2500
13	0.201844	1	21	9.126784	2500
14	0.200121	1	20	8.996371	2500
15	0.197811	1	20	8.962543	2500
16	0.200590	1	20	8.617230	2500
17	0.198965	1	19	8.503203	2500
18	0.200022	1	19	8.346008	2500
19	0.200570	1	18	8.285038	2500
20	0.199599	1	17	8.097345	2500
21	0.192688	1	16	7.896918	2500
22	0.193792	1	17	7.863612	2500
23	0.189357	1	17	7.849873	2500
24	0.193653	1	16	7.835212	2500
25	0.191859	1	16	7.698396	2500
26	0.189326	1	16	7.554094	2500
27	0.193698	1	16	7.505184	2500
28	0.189829	1	15	7.322856	2500
29	0.190998	1	15	7.461964	2500
30	0.188915	1	14	7.274565	2500
