#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.330455	1	59	22.045593	2500
2	0.396870	1	43	16.942715	2500
3	0.306635	1	37	14.483630	2500
4	0.276710	1	33	13.279542	2500
5	0.258005	1	29	12.152108	2500
6	0.246435	1	28	11.750425	2500
7	0.239170	1	28	11.175548	2500
8	0.230592	1	27	10.925135	2500
9	0.233826	1	25	10.520943	2500
10	0.223912	1	23	10.183424	2500
11	0.219802	1	23	9.840872	2500
12	0.214159	1	23	9.701059	2500
13	0.215800	1	22	9.426985	2500
14	0.211671	1	21	9.147386	2500
15	0.209624	1	21	9.082405	2500
16	0.210305	1	20	8.933666	2500
17	0.205858	1	20	8.898619	2500
18	0.207114	1	20	8.669654	2500
19	0.199305	1	19	8.492619	2500
20	0.205795	1	19	8.405771	2500
21	0.204464	1	18	8.311350	2500
22	0.199469	1	19	8.402493	2500
23	0.207454	1	18	8.366800	2500
24	0.203367	1	18	8.326367	2500
25	0.200590	1	18	8.156857	2500
26	0.203673	1	18	8.086072	2500
27	0.200887	1	18	8.146258	2500
28	0.195824	1	18	8.051417	2500
29	0.199439	1	18	8.066045	2500
30	0.199985	1	17	7.914969	2500
