#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333909	1	59	21.982950	2500
2	0.396798	1	44	16.916150	2500
3	0.309519	1	36	14.287327	2500
4	0.281679	1	33	12.897840	2500
5	0.258289	1	31	12.152811	2500
6	0.240496	1	26	11.088631	2500
7	0.230893	1	26	10.707527	2500
8	0.219985	1	25	10.323407	2500
9	0.214091	1	23	9.807872	2500
10	0.213458	1	24	9.610989	2500
11	0.207357	1	24	9.386914	2500
12	0.200394	1	23	9.240078	2500
13	0.198416	1	22	8.842145	2500
14	0.194722	1	20	8.816038	2500
15	0.199158	1	21	8.744248	2500
16	0.195140	1	20	8.634374	2500
17	0.191918	1	20	8.457871	2500
18	0.197885	1	19	8.377014	2500
19	0.199269	1	19	8.264573	2500
20	0.194733	1	18	8.143291	2500
21	0.192138	1	18	8.041263	2500
22	0.193069	1	18	8.006525	2500
23	0.187314	1	19	7.939121	2500
24	0.192159	1	17	7.793614	2500
25	0.190721	1	17	7.743647	2500
26	0.191375	1	17	7.771319	2500
27	0.192103	1	16	7.704873	2500
28	0.191347	1	16	7.657296	2500
29	0.189638	1	16	7.516446	2500
30	0.189210	1	16	7.448382	2500
