#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.367922	1	39	15.370387	2500
2	0.374160	1	38	14.790608	2500
3	0.373068	1	37	14.728249	2500
4	0.371754	1	37	14.736819	2500
5	0.372362	1	37	14.752702	2500
6	0.373729	1	37	14.674995	2500
7	0.371630	1	36	14.626351	2500
8	0.372528	1	35	14.570802	2500
9	0.372830	1	36	14.504933	2500
10	0.374794	1	35	14.398308	2500
11	0.377210	1	33	14.251396	2500
12	0.380648	1	33	14.220520	2500
13	0.380483	1	32	14.055281	2500
14	0.386098	1	31	13.976259	2500
15	0.385991	1	31	13.951927	2500
16	0.392456	1	30	13.718506	2500
17	0.394494	1	30	13.607073	2500
18	0.396053	1	29	13.464199	2500
19	0.401647	1	28	13.294378	2500
20	0.405997	1	28	13.065828	2500
21	0.409161	1	27	12.882958	2500
22	0.416504	1	26	12.727489	2500
23	0.417603	1	26	12.689491	2500
24	0.420821	1	26	12.487857	2500
25	0.424431	1	25	12.209762	2500
26	0.428021	1	25	12.081181	2500
27	0.429113	1	25	12.015941	2500
28	0.433014	1	24	11.839729	2500
29	0.436386	1	23	11.573871	2500
30	0.437892	1	23	11.483365	2500
