#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.364111	1	39	15.340012	2500
2	0.367480	1	36	14.253051	2500
3	0.368409	1	36	14.358057	2500
4	0.367524	1	35	14.321280	2500
5	0.368203	1	36	14.287358	2500
6	0.367730	1	34	14.320389	2500
7	0.366795	1	35	14.324713	2500
8	0.366879	1	35	14.293951	2500
9	0.366428	1	34	14.271788	2500
10	0.367005	1	34	14.213922	2500
11	0.368788	1	34	14.217125	2500
12	0.370295	1	33	14.134525	2500
13	0.370536	1	34	14.130876	2500
14	0.371876	1	33	14.040349	2500
15	0.373790	1	32	13.978940	2500
16	0.374667	1	33	13.906801	2500
17	0.376450	1	32	13.847312	2500
18	0.377120	1	32	13.820642	2500
19	0.381299	1	32	13.749671	2500
20	0.383410	1	32	13.694120	2500
21	0.384860	1	31	13.618031	2500
22	0.388584	1	30	13.513005	2500
23	0.391606	1	30	13.442794	2500
24	0.394428	1	28	13.287872	2500
25	0.396828	1	29	13.231341	2500
26	0.400944	1	28	13.044703	2500
27	0.402649	1	27	12.826423	2500
28	0.405484	1	27	12.675700	2500
29	0.407869	1	26	12.543984	2500
30	0.408234	1	26	12.511056	2500
