#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.035792	1	10	5.055694	2500
2	0.038876	1	9	4.754819	2500
3	0.044490	1	8	4.606098	2500
4	0.048494	1	8	4.540295	2500
5	0.046052	1	8	4.481499	2500
6	0.047107	1	7	4.442469	2500
7	0.051556	1	7	4.417629	2500
8	0.050151	1	7	4.395319	2500
9	0.051378	1	7	4.377535	2500
10	0.054217	1	7	4.374395	2500
11	0.051617	1	7	4.359167	2500
12	0.052836	1	7	4.353105	2500
13	0.054635	1	7	4.360445	2500
14	0.053998	1	7	4.347954	2500
15	0.051127	1	7	4.334472	2500
16	0.052009	1	7	4.341401	2500
17	0.054352	1	7	4.340792	2500
18	0.053641	1	7	4.339657	2500
19	0.052577	1	7	4.329241	2500
20	0.052686	1	7	4.333021	2500
21	0.053868	1	7	4.335504	2500
22	0.052839	1	7	4.330476	2500
23	0.057121	1	7	4.333665	2500
24	0.053388	1	7	4.327234	2500
25	0.053353	1	7	4.328179	2500
26	0.054802	1	7	4.330250	2500
27	0.058051	1	7	4.333803	2500
28	0.055363	1	7	4.328142	2500
29	0.054707	1	7	4.323709	2500
30	0.054149	1	7	4.326934	2500
