#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.331229	1	60	21.863947	2500
2	0.395503	1	44	16.793666	2500
3	0.317841	1	39	14.574052	2500
4	0.280705	1	34	13.162407	2500
5	0.258821	1	31	12.201309	2500
6	0.248376	1	28	11.382907	2500
7	0.233178	1	26	10.839785	2500
8	0.228125	1	26	10.558783	2500
9	0.219756	1	25	10.042259	2500
10	0.216668	1	23	9.575590	2500
11	0.217164	1	22	9.468441	2500
12	0.210311	1	22	9.258300	2500
13	0.203860	1	21	9.156396	2500
14	0.204081	1	21	9.128347	2500
15	0.200742	1	20	8.737640	2500
16	0.197369	1	20	8.688417	2500
17	0.195734	1	20	8.534279	2500
18	0.194184	1	20	8.448618	2500
19	0.192285	1	20	8.327001	2500
20	0.200402	1	21	8.311341	2500
21	0.198685	1	19	8.278349	2500
22	0.195488	1	19	8.106556	2500
23	0.190718	1	18	7.894272	2500
24	0.194601	1	18	7.921488	2500
25	0.196141	1	17	7.823459	2500
26	0.192501	1	17	7.662937	2500
27	0.193079	1	17	7.706669	2500
28	0.193150	1	16	7.673377	2500
29	0.194329	1	17	7.606941	2500
30	0.193229	1	17	7.457292	2500
