#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.034520	1	10	5.103195	2500
2	0.040446	1	9	4.804742	2500
3	0.042710	1	8	4.637699	2500
4	0.046112	1	8	4.551779	2500
5	0.050876	1	8	4.507254	2500
6	0.049969	1	7	4.466585	2500
7	0.053784	1	7	4.447905	2500
8	0.053481	1	7	4.427646	2500
9	0.054785	1	7	4.408216	2500
10	0.056841	1	7	4.399681	2500
11	0.055576	1	7	4.380994	2500
12	0.057428	1	7	4.377609	2500
13	0.058220	1	7	4.372457	2500
14	0.057769	1	7	4.370574	2500
15	0.058148	1	7	4.375479	2500
16	0.056319	1	7	4.361949	2500
17	0.055698	1	7	4.356995	2500
18	0.058107	1	7	4.355978	2500
19	0.056946	1	7	4.354797	2500
20	0.057457	1	7	4.357414	2500
21	0.056364	1	7	4.358340	2500
22	0.054126	1	7	4.352832	2500
23	0.054377	1	7	4.349297	2500
24	0.055811	1	7	4.354885	2500
25	0.056006	1	7	4.356735	2500
26	0.056738	1	7	4.352010	2500
27	0.054161	1	7	4.342522	2500
28	0.056004	1	7	4.345329	2500
29	0.058338	1	7	4.353656	2500
30	0.055568	1	7	4.350998	2500
