#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365720	1	39	15.509209	2500
2	0.373321	1	37	14.794111	2500
3	0.372788	1	36	14.705337	2500
4	0.374908	1	37	14.659425	2500
5	0.376886	1	36	14.559603	2500
6	0.375689	1	37	14.499422	2500
7	0.379986	1	37	14.453121	2500
8	0.380718	1	35	14.363734	2500
9	0.383517	1	33	14.271764	2500
10	0.384594	1	33	14.171534	2500
11	0.387643	1	33	13.961523	2500
12	0.389647	1	31	13.707138	2500
13	0.392270	1	31	13.541636	2500
14	0.394364	1	31	13.442704	2500
15	0.398490	1	31	13.312813	2500
16	0.403169	1	29	13.031802	2500
17	0.404687	1	29	12.846864	2500
18	0.404017	1	28	12.713675	2500
19	0.407733	1	28	12.591287	2500
20	0.410340	1	28	12.472843	2500
21	0.413250	1	28	12.329650	2500
22	0.414851	1	28	12.299465	2500
23	0.418337	1	27	12.181940	2500
24	0.421572	1	26	11.867901	2500
25	0.423049	1	26	11.783841	2500
26	0.423164	1	25	11.508058	2500
27	0.428384	1	25	11.492345	2500
28	0.428578	1	26	11.369408	2500
29	0.433503	1	25	11.224076	2500
30	0.437150	1	25	11.044952	2500
