#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.361984	1	38	15.267300	2500
2	0.365262	1	35	14.292791	2500
3	0.365709	1	35	14.288789	2500
4	0.365876	1	35	14.289893	2500
5	0.367121	1	35	14.298783	2500
6	0.367361	1	34	14.265727	2500
7	0.367466	1	34	14.258066	2500
8	0.367500	1	34	14.265261	2500
9	0.366091	1	34	14.262122	2500
10	0.367757	1	35	14.215249	2500
11	0.368135	1	35	14.219453	2500
12	0.368229	1	34	14.205437	2500
13	0.369663	1	34	14.261133	2500
14	0.370918	1	33	14.182828	2500
15	0.372542	1	32	14.175929	2500
16	0.373260	1	32	14.141755	2500
17	0.372457	1	33	14.137239	2500
18	0.373821	1	32	14.117160	2500
19	0.375188	1	32	14.078251	2500
20	0.374127	1	32	14.020850	2500
21	0.373086	1	31	14.008739	2500
22	0.375572	1	31	13.979571	2500
23	0.374774	1	32	13.944458	2500
24	0.377323	1	31	13.915313	2500
25	0.378818	1	31	13.859950	2500
26	0.379966	1	31	13.818573	2500
27	0.381018	1	31	13.801005	2500
28	0.381205	1	30	13.798327	2500
29	0.379436	1	31	13.772529	2500
30	0.381008	1	30	13.707907	2500
