#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.036128	1	10	5.046665	2500
2	0.039110	1	8	4.717142	2500
3	0.045619	1	8	4.576773	2500
4	0.043851	1	8	4.471622	2500
5	0.047969	1	8	4.392939	2500
6	0.043959	1	7	4.319848	2500
7	0.047022	1	7	4.261116	2500
8	0.051492	1	7	4.200520	2500
9	0.053527	1	7	4.118519	2500
10	0.057020	1	6	4.001323	2500
11	0.062733	1	7	3.852397	2500
12	0.062295	1	6	3.675964	2500
13	0.068675	1	6	3.502805	2500
14	0.079117	1	6	3.327989	2500
15	0.087511	1	6	3.176950	2500
16	0.097461	1	5	3.032245	2500
17	0.110500	1	5	2.931071	2500
18	0.121646	1	5	2.824238	2500
19	0.133747	1	5	2.747555	2500
20	0.151137	1	5	2.671902	2500
21	0.165791	1	5	2.603252	2500
22	0.185156	1	5	2.537806	2500
23	0.206489	1	5	2.457948	2500
24	0.219527	1	4	2.408661	2500
25	0.239865	1	4	2.356290	2500
26	0.247897	1	4	2.320491	2500
27	0.257032	1	4	2.296768	2500
28	0.261549	1	4	2.280110	2500
29	0.262975	1	4	2.273871	2500
30	0.268792	1	4	2.261803	2500
