#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.038587	1	10	5.066722	2500
2	0.044180	1	9	4.801352	2500
3	0.044366	1	9	4.665662	2500
4	0.042817	1	8	4.568539	2500
5	0.045169	1	8	4.520887	2500
6	0.048865	1	7	4.488169	2500
7	0.054798	1	7	4.477071	2500
8	0.054795	1	7	4.473009	2500
9	0.056017	1	7	4.457232	2500
10	0.058242	1	7	4.440775	2500
11	0.059826	1	7	4.434561	2500
12	0.059750	1	7	4.415476	2500
13	0.057343	1	7	4.409698	2500
14	0.058387	1	7	4.404182	2500
15	0.058873	1	7	4.400812	2500
16	0.058350	1	7	4.395599	2500
17	0.056694	1	7	4.389702	2500
18	0.055619	1	7	4.385216	2500
19	0.056995	1	7	4.383125	2500
20	0.056808	1	7	4.376371	2500
21	0.061908	1	7	4.390718	2500
22	0.062396	1	7	4.394349	2500
23	0.061038	1	7	4.389988	2500
24	0.059080	1	7	4.388113	2500
25	0.059719	1	7	4.385784	2500
26	0.057881	1	7	4.378520	2500
27	0.060264	1	7	4.384910	2500
28	0.059259	1	7	4.387852	2500
29	0.058149	1	7	4.390582	2500
30	0.055703	1	7	4.382141	2500
