#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334648	1	58	21.997597	2500
2	0.392462	1	43	16.947495	2500
3	0.306009	1	37	14.210270	2500
4	0.270597	1	32	12.654892	2500
5	0.251925	1	30	11.987486	2500
6	0.236394	1	28	11.339218	2500
7	0.228930	1	26	10.705376	2500
8	0.220672	1	26	10.424926	2500
9	0.213199	1	24	9.874935	2500
10	0.209927	1	22	9.695131	2500
11	0.205782	1	22	9.407307	2500
12	0.199157	1	22	9.272346	2500
13	0.203877	1	21	9.039448	2500
14	0.201055	1	21	8.908404	2500
15	0.197406	1	19	8.644270	2500
16	0.198040	1	20	8.585462	2500
17	0.195297	1	20	8.577340	2500
18	0.193456	1	19	8.346050	2500
19	0.193607	1	18	8.131399	2500
20	0.193144	1	19	8.072692	2500
21	0.188843	1	18	7.900861	2500
22	0.193495	1	17	7.778379	2500
23	0.191676	1	17	7.689866	2500
24	0.190064	1	18	7.649675	2500
25	0.188544	1	18	7.620897	2500
26	0.183362	1	17	7.538146	2500
27	0.182334	1	17	7.446629	2500
28	0.187049	1	16	7.410227	2500
29	0.186575	1	16	7.337897	2500
30	0.185900	1	16	7.286282	2500
