#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.037029	1	10	5.115812	2500
2	0.043528	1	9	4.815458	2500
3	0.042053	1	8	4.656876	2500
4	0.043750	1	8	4.560678	2500
5	0.045148	1	7	4.489863	2500
6	0.052197	1	7	4.467335	2500
7	0.054582	1	7	4.435163	2500
8	0.055245	1	7	4.412824	2500
9	0.056612	1	7	4.394473	2500
10	0.054222	1	7	4.384561	2500
11	0.055087	1	7	4.375155	2500
12	0.054211	1	7	4.370470	2500
13	0.053705	1	7	4.364845	2500
14	0.052788	1	7	4.355242	2500
15	0.055969	1	7	4.355447	2500
16	0.055152	1	7	4.344860	2500
17	0.057159	1	7	4.340762	2500
18	0.054995	1	7	4.339536	2500
19	0.054880	1	7	4.342856	2500
20	0.056100	1	7	4.343589	2500
21	0.056399	1	7	4.337285	2500
22	0.057247	1	7	4.342435	2500
23	0.055138	1	7	4.342737	2500
24	0.057645	1	7	4.344470	2500
25	0.056352	1	7	4.347920	2500
26	0.055207	1	7	4.334037	2500
27	0.056680	1	7	4.333954	2500
28	0.058248	1	7	4.333869	2500
29	0.058824	1	7	4.348740	2500
30	0.056265	1	7	4.340695	2500
