#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.335396	1	59	21.961859	2500
2	0.397102	1	43	16.898268	2500
3	0.308326	1	37	14.331233	2500
4	0.278442	1	32	13.092874	2500
5	0.259567	1	31	12.328707	2500
6	0.238913	1	29	11.716933	2500
7	0.228205	1	27	10.952600	2500
8	0.219377	1	26	10.630525	2500
9	0.217517	1	24	10.156928	2500
10	0.211461	1	24	10.160067	2500
11	0.208865	1	22	9.731043	2500
12	0.203573	1	22	9.453749	2500
13	0.195697	1	21	9.248147	2500
14	0.200150	1	21	9.034980	2500
15	0.200738	1	21	8.892482	2500
16	0.196485	1	20	8.648217	2500
17	0.196855	1	19	8.535856	2500
18	0.195869	1	19	8.387123	2500
19	0.195351	1	18	8.229471	2500
20	0.193799	1	18	8.133530	2500
21	0.193445	1	17	7.977776	2500
22	0.191136	1	18	8.068036	2500
23	0.190412	1	18	7.951836	2500
24	0.188220	1	18	7.948642	2500
25	0.186662	1	18	7.805822	2500
26	0.189008	1	17	7.604163	2500
27	0.187409	1	17	7.676105	2500
28	0.187217	1	16	7.525642	2500
29	0.188087	1	16	7.415693	2500
30	0.184562	1	15	7.283371	2500
