#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.331440	1	59	21.886961	2500
2	0.396311	1	44	16.834653	2500
3	0.312175	1	35	14.099027	2500
4	0.279249	1	32	12.839519	2500
5	0.261538	1	31	12.231112	2500
6	0.246351	1	28	11.515165	2500
7	0.234065	1	27	11.048296	2500
8	0.228673	1	26	10.727638	2500
9	0.223239	1	24	10.203307	2500
10	0.218167	1	24	9.955135	2500
11	0.210606	1	23	9.663309	2500
12	0.204827	1	23	9.436591	2500
13	0.207232	1	20	9.085117	2500
14	0.201598	1	22	9.085573	2500
15	0.201015	1	21	8.998492	2500
16	0.198621	1	20	8.774322	2500
17	0.194845	1	19	8.599144	2500
18	0.195061	1	19	8.532917	2500
19	0.198380	1	20	8.439102	2500
20	0.193990	1	19	8.186856	2500
21	0.198415	1	18	8.280142	2500
22	0.199247	1	17	8.121100	2500
23	0.195221	1	17	8.048110	2500
24	0.194599	1	17	7.942743	2500
25	0.191423	1	17	7.763731	2500
26	0.190091	1	17	7.570947	2500
27	0.191274	1	16	7.538865	2500
28	0.190935	1	16	7.378738	2500
29	0.192232	1	15	7.256178	2500
30	0.189668	1	14	7.203749	2500
