#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333808	1	60	21.963051	2500
2	0.400221	1	44	16.775874	2500
3	0.316809	1	37	14.277453	2500
4	0.285727	1	33	13.028273	2500
5	0.261340	1	31	12.379898	2500
6	0.246232	1	30	11.610758	2500
7	0.235362	1	27	11.116228	2500
8	0.232302	1	27	10.720416	2500
9	0.222928	1	25	10.393109	2500
10	0.218635	1	24	9.970271	2500
11	0.211110	1	23	9.692094	2500
12	0.207228	1	22	9.494945	2500
13	0.204868	1	23	9.327100	2500
14	0.207975	1	21	8.990928	2500
15	0.198594	1	21	8.772430	2500
16	0.200709	1	19	8.705652	2500
17	0.197828	1	19	8.564404	2500
18	0.196001	1	18	8.367412	2500
19	0.189733	1	20	8.267206	2500
20	0.191289	1	20	8.296485	2500
21	0.192348	1	18	8.192038	2500
22	0.194978	1	18	7.974842	2500
23	0.196066	1	18	7.955739	2500
24	0.198381	1	17	7.804522	2500
25	0.196104	1	18	7.769700	2500
26	0.193637	1	18	7.780024	2500
27	0.194987	1	17	7.745901	2500
28	0.190457	1	16	7.612052	2500
29	0.192599	1	16	7.517051	2500
30	0.188160	1	17	7.485663	2500
