#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.380564	1	56	20.771060	2500
2	0.410790	1	52	19.954316	2500
3	0.423157	1	52	19.573090	2500
4	0.426639	1	52	19.244244	2500
5	0.428676	1	52	19.104671	2500
6	0.431171	1	51	19.012263	2500
7	0.431777	1	51	18.946800	2500
8	0.433832	1	50	18.834602	2500
9	0.434159	1	50	18.801637	2500
10	0.433416	1	50	18.711525	2500
11	0.433265	1	50	18.674888	2500
12	0.434130	1	50	18.647605	2500
13	0.434335	1	50	18.597296	2500
14	0.434985	1	50	18.567439	2500
15	0.435717	1	50	18.551785	2500
16	0.435855	1	50	18.535213	2500
17	0.435024	1	50	18.502585	2500
18	0.435012	1	50	18.495041	2500
19	0.435267	1	50	18.464805	2500
20	0.435757	1	50	18.451854	2500
21	0.435926	1	51	18.474341	2500
22	0.436153	1	51	18.449136	2500
23	0.436797	1	51	18.470228	2500
24	0.437198	1	51	18.492838	2500
25	0.436683	1	51	18.509947	2500
26	0.436498	1	50	18.447406	2500
27	0.435356	1	51	18.454140	2500
28	0.436237	1	50	18.432362	2500
29	0.435959	1	50	18.419675	2500
30	0.436515	1	50	18.408583	2500
