#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.034446	1	10	5.050368	2500
2	0.042047	1	9	4.777162	2500
3	0.046797	1	8	4.630916	2500
4	0.050828	1	8	4.551282	2500
5	0.050297	1	8	4.491293	2500
6	0.050131	1	7	4.453253	2500
7	0.053995	1	7	4.431616	2500
8	0.056026	1	7	4.415066	2500
9	0.056831	1	7	4.402886	2500
10	0.055520	1	7	4.386371	2500
11	0.056350	1	7	4.386129	2500
12	0.060148	1	7	4.381473	2500
13	0.053983	1	7	4.361453	2500
14	0.054714	1	7	4.361013	2500
15	0.055819	1	7	4.355393	2500
16	0.057044	1	7	4.348404	2500
17	0.057768	1	7	4.355011	2500
18	0.055730	1	7	4.353354	2500
19	0.054484	1	7	4.350040	2500
20	0.054260	1	7	4.343692	2500
21	0.054578	1	7	4.344809	2500
22	0.055558	1	7	4.347511	2500
23	0.054635	1	7	4.338188	2500
24	0.057794	1	7	4.344139	2500
25	0.052449	1	7	4.340826	2500
26	0.053141	1	7	4.331257	2500
27	0.054556	1	7	4.331642	2500
28	0.056722	1	7	4.336826	2500
29	0.058530	1	7	4.335512	2500
30	0.054907	1	7	4.334787	2500
