#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.362678	1	39	15.156250	2500
2	0.368589	1	37	14.534152	2500
3	0.369330	1	37	14.462687	2500
4	0.372407	1	36	14.492450	2500
5	0.371357	1	36	14.410065	2500
6	0.375197	1	35	14.372905	2500
7	0.376975	1	35	14.311876	2500
8	0.379060	1	34	14.197518	2500
9	0.379836	1	34	14.086428	2500
10	0.381618	1	33	13.925348	2500
11	0.386365	1	32	13.778136	2500
12	0.387348	1	30	13.437409	2500
13	0.394815	1	31	13.286824	2500
14	0.396898	1	29	12.981882	2500
15	0.402065	1	28	12.764767	2500
16	0.404443	1	25	12.229126	2500
17	0.407178	1	26	12.140596	2500
18	0.411239	1	25	11.956765	2500
19	0.417275	1	25	11.758821	2500
20	0.417191	1	24	11.593801	2500
21	0.422928	1	23	11.441027	2500
22	0.426106	1	24	11.493288	2500
23	0.427637	1	24	11.402073	2500
24	0.430423	1	24	11.476921	2500
25	0.433843	1	24	11.318218	2500
26	0.433434	1	24	11.160371	2500
27	0.433858	1	24	11.041205	2500
28	0.437144	1	24	10.958742	2500
29	0.439574	1	24	10.976550	2500
30	0.440692	1	24	10.918067	2500
