#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.038601	1	9	5.054188	2500
2	0.044611	1	9	4.785293	2500
3	0.044466	1	8	4.625429	2500
4	0.046275	1	8	4.555320	2500
5	0.048556	1	8	4.509490	2500
6	0.049378	1	7	4.448246	2500
7	0.055255	1	7	4.440262	2500
8	0.054429	1	7	4.416340	2500
9	0.056581	1	7	4.414262	2500
10	0.052562	1	7	4.394831	2500
11	0.054515	1	7	4.381932	2500
12	0.055905	1	7	4.373628	2500
13	0.056576	1	7	4.368342	2500
14	0.057240	1	7	4.355130	2500
15	0.060156	1	7	4.358700	2500
16	0.059379	1	7	4.357600	2500
17	0.059529	1	7	4.359285	2500
18	0.058494	1	7	4.357258	2500
19	0.055437	1	7	4.351345	2500
20	0.056803	1	7	4.351207	2500
21	0.058290	1	7	4.350104	2500
22	0.055877	1	7	4.349879	2500
23	0.057020	1	7	4.350111	2500
24	0.055663	1	7	4.340625	2500
25	0.058168	1	7	4.345006	2500
26	0.059035	1	7	4.345348	2500
27	0.060814	1	7	4.350231	2500
28	0.058039	1	7	4.349461	2500
29	0.060074	1	7	4.358636	2500
30	0.058440	1	7	4.357349	2500
