#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.380743	1	55	21.010021	2500
2	0.410477	1	52	19.918248	2500
3	0.419490	1	52	19.514887	2500
4	0.424626	1	52	19.250755	2500
5	0.428610	1	52	19.127672	2500
6	0.430986	1	51	18.931270	2500
7	0.434162	1	52	18.810808	2500
8	0.435461	1	51	18.784530	2500
9	0.435890	1	51	18.735272	2500
10	0.436509	1	51	18.671655	2500
11	0.437200	1	50	18.624836	2500
12	0.437095	1	50	18.603625	2500
13	0.436942	1	51	18.586805	2500
14	0.437817	1	50	18.548853	2500
15	0.437249	1	50	18.514264	2500
16	0.438655	1	50	18.499786	2500
17	0.438414	1	50	18.459087	2500
18	0.438166	1	50	18.440743	2500
19	0.437454	1	50	18.425231	2500
20	0.437296	1	50	18.393665	2500
21	0.437073	1	50	18.387791	2500
22	0.438169	1	50	18.414566	2500
23	0.438151	1	50	18.407578	2500
24	0.438397	1	50	18.375338	2500
25	0.437971	1	50	18.387530	2500
26	0.436873	1	50	18.394294	2500
27	0.437188	1	50	18.379471	2500
28	0.437663	1	50	18.371744	2500
29	0.436693	1	50	18.375718	2500
30	0.436609	1	50	18.369096	2500
