#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.034053	1	10	5.064924	2500
2	0.040216	1	8	4.768196	2500
3	0.045257	1	8	4.658488	2500
4	0.048655	1	8	4.558708	2500
5	0.047491	1	8	4.487292	2500
6	0.047329	1	7	4.440585	2500
7	0.052839	1	7	4.436027	2500
8	0.052745	1	7	4.416868	2500
9	0.053438	1	7	4.406268	2500
10	0.053458	1	7	4.400188	2500
11	0.055563	1	7	4.405254	2500
12	0.053557	1	7	4.390041	2500
13	0.055684	1	7	4.372681	2500
14	0.053354	1	7	4.361572	2500
15	0.057146	1	7	4.365876	2500
16	0.057854	1	7	4.357027	2500
17	0.056933	1	7	4.351717	2500
18	0.056219	1	7	4.350799	2500
19	0.056729	1	7	4.347377	2500
20	0.057450	1	7	4.348430	2500
21	0.054790	1	7	4.347997	2500
22	0.058507	1	7	4.349265	2500
23	0.058110	1	7	4.346750	2500
24	0.057554	1	7	4.343448	2500
25	0.055801	1	7	4.338233	2500
26	0.058488	1	7	4.343379	2500
27	0.055491	1	7	4.342067	2500
28	0.056479	1	7	4.347535	2500
29	0.055750	1	7	4.339833	2500
30	0.057194	1	7	4.342945	2500
