#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365860	1	39	15.313858	2500
2	0.373205	1	36	14.618808	2500
3	0.372463	1	36	14.642287	2500
4	0.372958	1	36	14.561060	2500
5	0.373179	1	35	14.590183	2500
6	0.372957	1	35	14.503169	2500
7	0.372662	1	36	14.497701	2500
8	0.371976	1	35	14.299506	2500
9	0.372736	1	33	14.237244	2500
10	0.376636	1	31	14.043964	2500
11	0.383344	1	31	14.032508	2500
12	0.387139	1	30	13.851690	2500
13	0.391131	1	29	13.651281	2500
14	0.393247	1	28	13.472411	2500
15	0.396173	1	28	13.416687	2500
16	0.399062	1	28	13.212964	2500
17	0.400733	1	28	13.218082	2500
18	0.403579	1	29	13.200299	2500
19	0.404175	1	27	12.890549	2500
20	0.410030	1	27	12.973072	2500
21	0.410364	1	27	12.823088	2500
22	0.412922	1	26	12.535894	2500
23	0.414578	1	25	12.296079	2500
24	0.417663	1	26	12.318185	2500
25	0.421698	1	24	12.029485	2500
26	0.422589	1	25	11.972397	2500
27	0.424954	1	24	11.736574	2500
28	0.424716	1	24	11.613799	2500
29	0.429404	1	24	11.545083	2500
30	0.433297	1	23	11.366664	2500
