#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.336363	1	58	21.957982	2500
2	0.398772	1	45	17.056275	2500
3	0.313202	1	37	14.494424	2500
4	0.272200	1	32	13.007616	2500
5	0.253038	1	31	12.177651	2500
6	0.241821	1	27	11.259179	2500
7	0.231062	1	27	11.041118	2500
8	0.224621	1	26	10.724722	2500
9	0.216237	1	24	10.323452	2500
10	0.212483	1	23	10.080795	2500
11	0.209628	1	23	9.772829	2500
12	0.206024	1	22	9.490695	2500
13	0.213131	1	22	9.393216	2500
14	0.207826	1	22	9.216727	2500
15	0.203192	1	21	8.928917	2500
16	0.204464	1	21	8.706719	2500
17	0.198550	1	19	8.675446	2500
18	0.196095	1	19	8.530865	2500
19	0.194577	1	20	8.426810	2500
20	0.192492	1	20	8.348101	2500
21	0.188739	1	19	8.208050	2500
22	0.190053	1	18	8.104969	2500
23	0.189330	1	18	7.962717	2500
24	0.192916	1	17	7.872909	2500
25	0.192036	1	18	7.902501	2500
26	0.190527	1	18	7.707816	2500
27	0.190700	1	17	7.640516	2500
28	0.187220	1	17	7.577451	2500
29	0.183518	1	16	7.468186	2500
30	0.192055	1	17	7.509226	2500
