#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.335437	1	58	22.022294	2500
2	0.397996	1	45	16.799794	2500
3	0.310254	1	35	14.249257	2500
4	0.276551	1	31	12.894552	2500
5	0.254423	1	29	11.916821	2500
6	0.238081	1	29	11.427151	2500
7	0.229503	1	26	10.876308	2500
8	0.217514	1	26	10.490436	2500
9	0.214555	1	24	10.219777	2500
10	0.210350	1	23	9.895974	2500
11	0.209948	1	23	9.573593	2500
12	0.202919	1	21	9.215592	2500
13	0.205030	1	20	8.821994	2500
14	0.200345	1	20	8.730769	2500
15	0.198216	1	19	8.576441	2500
16	0.196994	1	19	8.472218	2500
17	0.197834	1	18	8.496015	2500
18	0.196793	1	19	8.488220	2500
19	0.195081	1	19	8.423426	2500
20	0.196940	1	19	8.258270	2500
21	0.195491	1	18	8.159215	2500
22	0.192077	1	18	8.000799	2500
23	0.188901	1	17	7.917444	2500
24	0.186879	1	17	7.785013	2500
25	0.187440	1	17	7.549970	2500
26	0.190319	1	16	7.500037	2500
27	0.188253	1	16	7.333488	2500
28	0.192592	1	15	7.217132	2500
29	0.183714	1	15	7.149125	2500
30	0.188323	1	16	7.248273	2500
