#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.037660	1	10	5.090420	2500
2	0.040453	1	9	4.759657	2500
3	0.042734	1	8	4.614182	2500
4	0.048447	1	8	4.559704	2500
5	0.050934	1	7	4.501993	2500
6	0.052298	1	7	4.453423	2500
7	0.050039	1	7	4.429951	2500
8	0.052750	1	7	4.407611	2500
9	0.054457	1	7	4.398665	2500
10	0.057103	1	7	4.380554	2500
11	0.055273	1	7	4.374420	2500
12	0.055696	1	7	4.363811	2500
13	0.055734	1	7	4.359544	2500
14	0.057369	1	7	4.360586	2500
15	0.058063	1	7	4.358823	2500
16	0.056970	1	7	4.357577	2500
17	0.054754	1	7	4.349547	2500
18	0.055126	1	7	4.346110	2500
19	0.058150	1	7	4.347460	2500
20	0.057497	1	7	4.344224	2500
21	0.056116	1	7	4.338547	2500
22	0.056698	1	7	4.343451	2500
23	0.057300	1	7	4.349671	2500
24	0.054196	1	7	4.340792	2500
25	0.055005	1	7	4.341887	2500
26	0.055309	1	7	4.343265	2500
27	0.057141	1	7	4.343063	2500
28	0.060399	1	7	4.350079	2500
29	0.056528	1	7	4.342173	2500
30	0.055448	1	7	4.340946	2500
