#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.038122	1	10	5.077922	2500
2	0.041858	1	9	4.786616	2500
3	0.042657	1	8	4.637201	2500
4	0.048938	1	8	4.551269	2500
5	0.045213	1	8	4.489513	2500
6	0.049994	1	8	4.443292	2500
7	0.050176	1	7	4.407321	2500
8	0.053000	1	7	4.402164	2500
9	0.052457	1	7	4.383443	2500
10	0.053768	1	7	4.365079	2500
11	0.054382	1	7	4.359764	2500
12	0.054359	1	7	4.351703	2500
13	0.052366	1	7	4.348010	2500
14	0.054005	1	7	4.341009	2500
15	0.054638	1	7	4.348393	2500
16	0.052591	1	7	4.343376	2500
17	0.054020	1	7	4.346419	2500
18	0.053433	1	7	4.336344	2500
19	0.052973	1	7	4.333215	2500
20	0.052924	1	7	4.329290	2500
21	0.055709	1	7	4.331583	2500
22	0.053822	1	7	4.326303	2500
23	0.056108	1	7	4.332837	2500
24	0.054388	1	7	4.320922	2500
25	0.056224	1	7	4.335340	2500
26	0.053552	1	7	4.323067	2500
27	0.054281	1	7	4.327244	2500
28	0.054080	1	7	4.323317	2500
29	0.053323	1	7	4.321523	2500
30	0.056712	1	7	4.325528	2500
