#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.332539	1	61	21.899980	2500
2	0.397907	1	43	16.756700	2500
3	0.313055	1	36	14.369210	2500
4	0.280223	1	32	13.036029	2500
5	0.258059	1	29	12.132407	2500
6	0.245017	1	28	11.293709	2500
7	0.239281	1	26	10.891545	2500
8	0.228022	1	25	10.510817	2500
9	0.225247	1	25	10.300924	2500
10	0.211842	1	23	9.954080	2500
11	0.215801	1	23	9.742110	2500
12	0.209525	1	23	9.568271	2500
13	0.204965	1	22	9.212893	2500
14	0.205208	1	21	9.051484	2500
15	0.203784	1	21	8.897932	2500
16	0.200360	1	20	8.828886	2500
17	0.201240	1	20	8.455783	2500
18	0.198432	1	19	8.432658	2500
19	0.193876	1	19	8.299912	2500
20	0.190068	1	18	8.159040	2500
21	0.191580	1	18	8.034989	2500
22	0.188077	1	18	8.026525	2500
23	0.188662	1	17	7.912990	2500
24	0.190980	1	17	7.822274	2500
25	0.186755	1	17	7.723109	2500
26	0.187807	1	16	7.584431	2500
27	0.188968	1	17	7.528133	2500
28	0.188413	1	17	7.516927	2500
29	0.186054	1	16	7.435833	2500
30	0.185727	1	16	7.383463	2500
