#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363973	1	37	15.332948	2500
2	0.367072	1	36	14.402123	2500
3	0.365108	1	36	14.375994	2500
4	0.364741	1	36	14.381530	2500
5	0.365105	1	35	14.374599	2500
6	0.364513	1	35	14.342404	2500
7	0.365705	1	35	14.343690	2500
8	0.367303	1	34	14.331816	2500
9	0.369280	1	34	14.327297	2500
10	0.370741	1	34	14.311530	2500
11	0.372876	1	34	14.286472	2500
12	0.373502	1	34	14.280053	2500
13	0.374503	1	33	14.234374	2500
14	0.374398	1	34	14.225874	2500
15	0.374039	1	33	14.169670	2500
16	0.375882	1	32	14.130714	2500
17	0.376204	1	32	14.103352	2500
18	0.377401	1	32	14.074205	2500
19	0.379765	1	32	14.060490	2500
20	0.381201	1	32	14.043347	2500
21	0.383439	1	32	14.061265	2500
22	0.384578	1	31	13.943290	2500
23	0.384893	1	31	13.891816	2500
24	0.385161	1	31	13.826892	2500
25	0.388885	1	31	13.696686	2500
26	0.390468	1	31	13.693369	2500
27	0.390364	1	30	13.529855	2500
28	0.391690	1	30	13.444941	2500
29	0.393448	1	30	13.403123	2500
30	0.393847	1	29	13.350946	2500
