#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.037697	1	10	5.108332	2500
2	0.041149	1	9	4.757713	2500
3	0.043215	1	8	4.617281	2500
4	0.046359	1	8	4.541953	2500
5	0.048197	1	7	4.487860	2500
6	0.053282	1	7	4.456449	2500
7	0.052367	1	7	4.428510	2500
8	0.052810	1	7	4.413668	2500
9	0.054809	1	7	4.396870	2500
10	0.054131	1	7	4.390893	2500
11	0.051955	1	7	4.373822	2500
12	0.052194	1	7	4.366039	2500
13	0.053011	1	7	4.363406	2500
14	0.051480	1	7	4.350118	2500
15	0.056482	1	7	4.349324	2500
16	0.054694	1	7	4.336144	2500
17	0.053571	1	7	4.336188	2500
18	0.055347	1	7	4.341305	2500
19	0.053605	1	7	4.338053	2500
20	0.055263	1	7	4.340246	2500
21	0.054530	1	7	4.336536	2500
22	0.060174	1	7	4.346123	2500
23	0.058025	1	7	4.348990	2500
24	0.055584	1	7	4.339706	2500
25	0.054982	1	7	4.337088	2500
26	0.055418	1	7	4.343319	2500
27	0.056127	1	7	4.337573	2500
28	0.057538	1	7	4.333272	2500
29	0.056522	1	7	4.333100	2500
30	0.055306	1	7	4.329818	2500
