#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.337257	1	60	22.132002	2500
2	0.399129	1	44	16.970989	2500
3	0.311127	1	37	14.381017	2500
4	0.278313	1	33	12.951202	2500
5	0.257194	1	30	12.156106	2500
6	0.239025	1	29	11.481786	2500
7	0.226498	1	27	11.101167	2500
8	0.219693	1	25	10.688626	2500
9	0.216490	1	24	10.111116	2500
10	0.210860	1	22	9.923166	2500
11	0.202632	1	22	9.745821	2500
12	0.206105	1	21	9.520479	2500
13	0.200755	1	22	9.286928	2500
14	0.204087	1	21	9.083086	2500
15	0.199808	1	22	8.987819	2500
16	0.200662	1	20	8.714037	2500
17	0.198881	1	18	8.449875	2500
18	0.199630	1	19	8.374845	2500
19	0.197185	1	18	8.255267	2500
20	0.192158	1	19	8.212198	2500
21	0.195700	1	19	8.143272	2500
22	0.195501	1	18	8.048308	2500
23	0.196508	1	17	7.828361	2500
24	0.190308	1	17	7.710776	2500
25	0.190666	1	17	7.632955	2500
26	0.190340	1	16	7.519372	2500
27	0.189366	1	16	7.434312	2500
28	0.192559	1	15	7.376847	2500
29	0.191861	1	15	7.284077	2500
30	0.186780	1	15	7.235886	2500
