#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.365759	1	39	15.404903	2500
2	0.373246	1	36	14.662809	2500
3	0.373187	1	36	14.587308	2500
4	0.375133	1	36	14.630000	2500
5	0.379280	1	35	14.504406	2500
6	0.378287	1	35	14.475773	2500
7	0.380243	1	35	14.378996	2500
8	0.382213	1	34	14.319636	2500
9	0.384374	1	34	14.268779	2500
10	0.384379	1	34	14.171252	2500
11	0.385910	1	32	13.992823	2500
12	0.392568	1	31	13.839719	2500
13	0.397335	1	31	13.590251	2500
14	0.399788	1	29	13.381418	2500
15	0.404100	1	29	13.141987	2500
16	0.405865	1	28	12.905460	2500
17	0.408149	1	26	12.433845	2500
18	0.410846	1	26	12.332249	2500
19	0.414282	1	26	12.120279	2500
20	0.420153	1	25	11.846998	2500
21	0.426585	1	24	11.684554	2500
22	0.428648	1	24	11.555006	2500
23	0.431891	1	23	11.293906	2500
24	0.437910	1	23	11.264083	2500
25	0.440611	1	24	11.265708	2500
26	0.442293	1	24	11.144819	2500
27	0.446974	1	23	10.907889	2500
28	0.446196	1	22	10.842164	2500
29	0.449667	1	23	10.835860	2500
30	0.450091	1	22	10.512864	2500
