#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334731	1	60	22.047106	2500
2	0.397016	1	44	17.064165	2500
3	0.307156	1	37	14.372004	2500
4	0.277788	1	34	13.278669	2500
5	0.259143	1	30	12.333408	2500
6	0.241489	1	29	11.502498	2500
7	0.232013	1	27	11.114774	2500
8	0.221280	1	26	10.584148	2500
9	0.214224	1	23	10.086519	2500
10	0.215759	1	23	9.905208	2500
11	0.207340	1	23	9.622156	2500
12	0.205792	1	22	9.567108	2500
13	0.204330	1	22	9.383150	2500
14	0.200075	1	22	9.084649	2500
15	0.195399	1	20	8.717152	2500
16	0.196185	1	21	8.634830	2500
17	0.200018	1	20	8.498518	2500
18	0.195933	1	18	8.325713	2500
19	0.188879	1	18	8.090004	2500
20	0.195027	1	19	8.024489	2500
21	0.188612	1	18	7.798712	2500
22	0.189812	1	17	7.685359	2500
23	0.190465	1	17	7.627102	2500
24	0.195730	1	17	7.654957	2500
25	0.196060	1	16	7.488279	2500
26	0.193057	1	16	7.313735	2500
27	0.196129	1	15	7.325487	2500
28	0.191418	1	15	7.336082	2500
29	0.190134	1	15	7.253091	2500
30	0.190367	1	15	7.181652	2500
