#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.332404	1	60	22.028783	2500
2	0.401412	1	44	17.001556	2500
3	0.319392	1	37	14.598758	2500
4	0.287162	1	33	13.227646	2500
5	0.264983	1	31	12.421665	2500
6	0.247886	1	29	11.800005	2500
7	0.236503	1	27	11.314613	2500
8	0.231104	1	25	10.837968	2500
9	0.218691	1	24	10.431234	2500
10	0.215255	1	24	10.184133	2500
11	0.212278	1	25	10.001489	2500
12	0.209531	1	23	9.826152	2500
13	0.204234	1	22	9.522476	2500
14	0.201661	1	22	9.391323	2500
15	0.194461	1	21	9.005004	2500
16	0.196313	1	20	8.904218	2500
17	0.193672	1	19	8.643830	2500
18	0.195015	1	19	8.585200	2500
19	0.197137	1	18	8.342728	2500
20	0.199822	1	19	8.229707	2500
21	0.196727	1	19	8.316489	2500
22	0.191950	1	18	8.210887	2500
23	0.195214	1	18	8.052068	2500
24	0.195352	1	17	7.964501	2500
25	0.193385	1	17	7.934675	2500
26	0.191021	1	17	7.747217	2500
27	0.190489	1	16	7.653015	2500
28	0.190957	1	15	7.387416	2500
29	0.192499	1	15	7.425965	2500
30	0.186996	1	15	7.322810	2500
