#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363219	1	39	15.140589	2500
2	0.367959	1	36	14.707722	2500
3	0.368805	1	36	14.631124	2500
4	0.369667	1	36	14.649543	2500
5	0.368097	1	36	14.619574	2500
6	0.365611	1	35	14.617075	2500
7	0.367930	1	36	14.611246	2500
8	0.366681	1	35	14.547397	2500
9	0.366570	1	35	14.488747	2500
10	0.366831	1	35	14.426825	2500
11	0.367774	1	33	14.270293	2500
12	0.370792	1	33	14.188442	2500
13	0.376501	1	32	13.941925	2500
14	0.378358	1	30	13.672810	2500
15	0.381221	1	30	13.614285	2500
16	0.383055	1	30	13.384346	2500
17	0.388542	1	29	13.178382	2500
18	0.390558	1	28	12.801616	2500
19	0.395770	1	26	12.572665	2500
20	0.400187	1	26	12.420405	2500
21	0.404475	1	25	12.262178	2500
22	0.408229	1	25	12.075540	2500
23	0.408741	1	24	12.027786	2500
24	0.410656	1	25	12.025131	2500
25	0.413815	1	25	11.963956	2500
26	0.415964	1	24	11.701715	2500
27	0.418319	1	24	11.567473	2500
28	0.418974	1	24	11.423001	2500
29	0.420253	1	24	11.528002	2500
30	0.420562	1	23	11.368363	2500
