#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.361020	1	37	15.243022	2500
2	0.367040	1	35	14.585254	2500
3	0.368580	1	35	14.568774	2500
4	0.367024	1	35	14.560304	2500
5	0.368205	1	35	14.587174	2500
6	0.367942	1	35	14.559638	2500
7	0.368517	1	35	14.545269	2500
8	0.368045	1	35	14.517314	2500
9	0.369684	1	35	14.507861	2500
10	0.370109	1	35	14.469688	2500
11	0.370604	1	35	14.446412	2500
12	0.371715	1	35	14.425750	2500
13	0.372759	1	35	14.412391	2500
14	0.373440	1	35	14.393037	2500
15	0.374617	1	35	14.360730	2500
16	0.375260	1	34	14.322150	2500
17	0.375204	1	35	14.280739	2500
18	0.377611	1	34	14.306520	2500
19	0.377514	1	34	14.259569	2500
20	0.378016	1	33	14.161023	2500
21	0.380720	1	33	14.068952	2500
22	0.380052	1	33	14.045629	2500
23	0.383501	1	32	13.952635	2500
24	0.385139	1	33	13.894949	2500
25	0.387111	1	31	13.764494	2500
26	0.389207	1	31	13.743009	2500
27	0.390143	1	31	13.609405	2500
28	0.390674	1	30	13.500969	2500
29	0.392641	1	30	13.493270	2500
30	0.396387	1	29	13.433844	2500
