#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333026	1	59	21.908090	2500
2	0.397403	1	45	17.036373	2500
3	0.317813	1	36	14.529709	2500
4	0.276963	1	33	13.063890	2500
5	0.257185	1	31	12.218354	2500
6	0.245925	1	27	11.397099	2500
7	0.235524	1	27	11.021779	2500
8	0.228464	1	26	10.614577	2500
9	0.222951	1	25	10.250635	2500
10	0.214585	1	24	10.112645	2500
11	0.213284	1	23	9.912376	2500
12	0.203743	1	23	9.727443	2500
13	0.204330	1	23	9.525518	2500
14	0.196935	1	21	9.155210	2500
15	0.197375	1	21	9.138765	2500
16	0.199147	1	21	8.968689	2500
17	0.196368	1	20	8.730225	2500
18	0.195761	1	19	8.451852	2500
19	0.195003	1	19	8.345801	2500
20	0.193813	1	18	8.138973	2500
21	0.195246	1	18	8.140534	2500
22	0.193793	1	18	8.021173	2500
23	0.194842	1	17	7.953372	2500
24	0.192586	1	17	7.918695	2500
25	0.191146	1	16	7.754765	2500
26	0.192716	1	17	7.669647	2500
27	0.190941	1	17	7.791712	2500
28	0.188441	1	17	7.681230	2500
29	0.187617	1	16	7.539362	2500
30	0.189403	1	15	7.407055	2500
