#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.359616	1	39	15.187136	2500
2	0.363931	1	37	14.486237	2500
3	0.363035	1	36	14.539910	2500
4	0.367249	1	36	14.430294	2500
5	0.369653	1	36	14.441959	2500
6	0.370427	1	36	14.385896	2500
7	0.373254	1	35	14.330276	2500
8	0.376562	1	34	14.240518	2500
9	0.380691	1	35	14.223039	2500
10	0.383267	1	34	14.124226	2500
11	0.386094	1	34	13.901289	2500
12	0.385963	1	33	13.675867	2500
13	0.389386	1	32	13.474377	2500
14	0.394707	1	30	13.213074	2500
15	0.399752	1	30	13.128385	2500
16	0.399852	1	28	12.821114	2500
17	0.403429	1	27	12.470633	2500
18	0.405988	1	27	12.407304	2500
19	0.410112	1	26	12.078655	2500
20	0.412252	1	26	11.925825	2500
21	0.412689	1	25	11.626432	2500
22	0.414915	1	25	11.483281	2500
23	0.417051	1	24	11.134289	2500
24	0.421041	1	23	10.862679	2500
25	0.426890	1	23	10.646934	2500
26	0.431817	1	23	10.531962	2500
27	0.432500	1	22	10.379094	2500
28	0.438891	1	21	10.207590	2500
29	0.440013	1	21	10.155679	2500
30	0.445731	1	21	10.198120	2500
