#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.363453	1	40	16.139779	2500
2	0.368936	1	38	15.365786	2500
3	0.367830	1	37	15.318180	2500
4	0.367487	1	37	15.164709	2500
5	0.370493	1	36	15.117835	2500
6	0.375124	1	36	15.081707	2500
7	0.374850	1	36	14.926270	2500
8	0.378855	1	35	14.857200	2500
9	0.380933	1	33	14.633103	2500
10	0.381588	1	34	14.575535	2500
11	0.383905	1	35	14.476436	2500
12	0.384200	1	35	14.334775	2500
13	0.388824	1	34	14.127831	2500
14	0.393174	1	34	13.889696	2500
15	0.395736	1	33	13.753598	2500
16	0.395752	1	33	13.711543	2500
17	0.403028	1	33	13.534293	2500
18	0.403715	1	32	13.320246	2500
19	0.405801	1	31	13.117627	2500
20	0.407903	1	31	13.001630	2500
21	0.408620	1	30	12.977569	2500
22	0.414851	1	29	12.870720	2500
23	0.417727	1	30	12.823248	2500
24	0.415515	1	29	12.640446	2500
25	0.419029	1	28	12.533205	2500
26	0.420583	1	28	12.465899	2500
27	0.423421	1	28	12.298765	2500
28	0.428524	1	28	12.257531	2500
29	0.430228	1	28	12.228393	2500
30	0.429407	1	29	12.200071	2500
