#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.335888	1	62	22.246915	2500
2	0.395401	1	44	16.951927	2500
3	0.313229	1	37	14.560910	2500
4	0.274691	1	33	13.224641	2500
5	0.252562	1	29	12.325716	2500
6	0.240078	1	27	11.686479	2500
7	0.229401	1	26	11.127633	2500
8	0.221434	1	24	10.360351	2500
9	0.217159	1	24	9.997812	2500
10	0.206592	1	23	9.647419	2500
11	0.201142	1	21	9.293334	2500
12	0.197843	1	21	9.117209	2500
13	0.199673	1	21	8.962951	2500
14	0.198093	1	21	8.856428	2500
15	0.197684	1	21	8.682665	2500
16	0.197045	1	20	8.417989	2500
17	0.199604	1	20	8.392310	2500
18	0.194604	1	18	8.185847	2500
19	0.193022	1	18	8.079730	2500
20	0.192273	1	18	8.042505	2500
21	0.195345	1	18	7.925202	2500
22	0.190374	1	17	7.881648	2500
23	0.192851	1	17	7.719790	2500
24	0.188659	1	17	7.665000	2500
25	0.188320	1	17	7.735083	2500
26	0.187565	1	16	7.514435	2500
27	0.189946	1	16	7.502223	2500
28	0.191159	1	15	7.301981	2500
29	0.187795	1	15	7.193546	2500
30	0.188977	1	15	7.226204	2500
