#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.035921	1	10	5.066201	2500
2	0.043194	1	9	4.794049	2500
3	0.042108	1	8	4.622169	2500
4	0.048881	1	8	4.555015	2500
5	0.050329	1	8	4.496480	2500
6	0.047973	1	7	4.445357	2500
7	0.050631	1	7	4.422267	2500
8	0.050567	1	7	4.404636	2500
9	0.050711	1	7	4.398952	2500
10	0.051575	1	7	4.382911	2500
11	0.050385	1	7	4.365674	2500
12	0.050630	1	7	4.360646	2500
13	0.054464	1	7	4.358995	2500
14	0.054947	1	7	4.352668	2500
15	0.055752	1	7	4.346195	2500
16	0.056098	1	7	4.338268	2500
17	0.056461	1	7	4.338137	2500
18	0.055286	1	7	4.346286	2500
19	0.053397	1	7	4.343655	2500
20	0.053026	1	7	4.337388	2500
21	0.052426	1	7	4.341323	2500
22	0.052131	1	7	4.342001	2500
23	0.052325	1	7	4.344776	2500
24	0.053090	1	7	4.350769	2500
25	0.053824	1	7	4.338959	2500
26	0.054534	1	7	4.339358	2500
27	0.054509	1	7	4.332826	2500
28	0.051973	1	7	4.331251	2500
29	0.052292	1	7	4.333341	2500
30	0.053442	1	7	4.328413	2500
