#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.360585	1	40	15.025360	2500
2	0.364459	1	34	14.182290	2500
3	0.364573	1	34	14.172659	2500
4	0.364948	1	34	14.183917	2500
5	0.364687	1	34	14.172095	2500
6	0.365712	1	34	14.172000	2500
7	0.365077	1	34	14.151401	2500
8	0.366678	1	33	14.099298	2500
9	0.366810	1	33	14.045939	2500
10	0.366423	1	33	14.033512	2500
11	0.367609	1	33	13.976939	2500
12	0.369040	1	33	13.985559	2500
13	0.367995	1	34	14.016593	2500
14	0.369733	1	34	13.993312	2500
15	0.372219	1	33	13.972416	2500
16	0.373742	1	32	13.901541	2500
17	0.373643	1	32	13.907105	2500
18	0.374879	1	32	13.876506	2500
19	0.378591	1	32	13.899432	2500
20	0.377479	1	32	13.889504	2500
21	0.380241	1	31	13.849418	2500
22	0.380901	1	31	13.827357	2500
23	0.383610	1	31	13.814691	2500
24	0.384098	1	31	13.806507	2500
25	0.387463	1	31	13.725653	2500
26	0.387370	1	31	13.695103	2500
27	0.387916	1	31	13.644707	2500
28	0.389104	1	31	13.657177	2500
29	0.390936	1	30	13.545945	2500
30	0.391699	1	30	13.448085	2500
