#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334445	1	59	21.802619	2500
2	0.398475	1	43	16.747613	2500
3	0.309825	1	38	14.490808	2500
4	0.277483	1	32	12.946797	2500
5	0.257224	1	31	12.089503	2500
6	0.241352	1	29	11.396681	2500
7	0.231457	1	26	10.867087	2500
8	0.220069	1	24	10.287127	2500
9	0.212030	1	24	9.810021	2500
10	0.210580	1	22	9.668448	2500
11	0.205241	1	22	9.437187	2500
12	0.205468	1	22	9.246272	2500
13	0.202343	1	22	9.179909	2500
14	0.200647	1	22	8.908099	2500
15	0.202866	1	21	8.787717	2500
16	0.200194	1	21	8.661605	2500
17	0.197959	1	21	8.600920	2500
18	0.194449	1	20	8.465850	2500
19	0.195568	1	18	8.285785	2500
20	0.187695	1	19	8.099933	2500
21	0.191834	1	18	8.110594	2500
22	0.190647	1	18	7.986849	2500
23	0.190877	1	19	7.877601	2500
24	0.190588	1	18	7.766101	2500
25	0.187900	1	18	7.684079	2500
26	0.184188	1	17	7.549865	2500
27	0.187218	1	17	7.446520	2500
28	0.191576	1	17	7.568585	2500
29	0.188821	1	16	7.422321	2500
30	0.186532	1	16	7.396015	2500
