#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.333747	1	59	21.936738	2500
2	0.398504	1	43	16.739175	2500
3	0.316209	1	36	14.192796	2500
4	0.280162	1	32	12.972998	2500
5	0.256102	1	29	11.969717	2500
6	0.241287	1	27	11.544267	2500
7	0.230551	1	26	11.023061	2500
8	0.222303	1	26	10.667158	2500
9	0.213105	1	24	10.189956	2500
10	0.208639	1	24	9.880734	2500
11	0.210329	1	23	9.708670	2500
12	0.207533	1	21	9.248371	2500
13	0.203051	1	22	9.039560	2500
14	0.197250	1	21	8.936764	2500
15	0.196817	1	21	8.818495	2500
16	0.194110	1	20	8.661856	2500
17	0.195340	1	20	8.575061	2500
18	0.198775	1	19	8.319873	2500
19	0.197017	1	18	8.236958	2500
20	0.192994	1	18	8.127396	2500
21	0.196087	1	19	8.077851	2500
22	0.189019	1	18	7.972210	2500
23	0.189132	1	18	7.944153	2500
24	0.191715	1	18	7.839610	2500
25	0.190843	1	17	7.766218	2500
26	0.190776	1	17	7.668812	2500
27	0.190718	1	17	7.592888	2500
28	0.190059	1	16	7.410699	2500
29	0.188854	1	16	7.294837	2500
30	0.186337	1	15	7.116163	2500
