#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.037332	1	9	5.061101	2500
2	0.046314	1	9	4.799628	2500
3	0.045678	1	8	4.635263	2500
4	0.045205	1	8	4.549113	2500
5	0.050241	1	7	4.497072	2500
6	0.052767	1	7	4.466455	2500
7	0.050570	1	7	4.435831	2500
8	0.051452	1	7	4.413508	2500
9	0.052956	1	7	4.391465	2500
10	0.054309	1	7	4.380188	2500
11	0.054702	1	7	4.376396	2500
12	0.056001	1	7	4.373402	2500
13	0.053136	1	7	4.363961	2500
14	0.054362	1	7	4.361109	2500
15	0.057575	1	7	4.366893	2500
16	0.057135	1	7	4.363302	2500
17	0.054006	1	7	4.354359	2500
18	0.054255	1	7	4.349218	2500
19	0.057540	1	7	4.353749	2500
20	0.056756	1	7	4.351801	2500
21	0.057237	1	7	4.355013	2500
22	0.053444	1	7	4.347311	2500
23	0.055916	1	7	4.349390	2500
24	0.056623	1	7	4.346813	2500
25	0.055508	1	7	4.340515	2500
26	0.058912	1	7	4.345774	2500
27	0.056593	1	7	4.339561	2500
28	0.057111	1	7	4.339983	2500
29	0.061224	1	7	4.350323	2500
30	0.058588	1	7	4.342324	2500
