#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.038589	1	10	5.088145	2500
2	0.040459	1	9	4.780845	2500
3	0.044765	1	8	4.624786	2500
4	0.047737	1	8	4.554229	2500
5	0.050453	1	8	4.495999	2500
6	0.047133	1	7	4.442882	2500
7	0.052656	1	7	4.423156	2500
8	0.054950	1	7	4.406782	2500
9	0.052201	1	7	4.388557	2500
10	0.055395	1	7	4.389951	2500
11	0.053020	1	7	4.383900	2500
12	0.053047	1	7	4.373064	2500
13	0.057346	1	7	4.366880	2500
14	0.054718	1	7	4.353431	2500
15	0.054136	1	7	4.350984	2500
16	0.055392	1	7	4.350842	2500
17	0.057766	1	7	4.350583	2500
18	0.058523	1	7	4.345430	2500
19	0.056611	1	7	4.354098	2500
20	0.054900	1	7	4.348930	2500
21	0.055315	1	7	4.350609	2500
22	0.055668	1	7	4.345400	2500
23	0.057809	1	7	4.338114	2500
24	0.060769	1	7	4.347656	2500
25	0.057568	1	7	4.343297	2500
26	0.055837	1	7	4.341340	2500
27	0.056095	1	7	4.342237	2500
28	0.056862	1	7	4.338041	2500
29	0.056983	1	7	4.343460	2500
30	0.059154	1	7	4.345670	2500
