#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.334051	1	58	21.855407	2500
2	0.398960	1	43	16.862922	2500
3	0.315352	1	36	14.387097	2500
4	0.276395	1	32	13.015023	2500
5	0.260410	1	30	12.069444	2500
6	0.241745	1	28	11.704717	2500
7	0.231030	1	27	11.175745	2500
8	0.223798	1	25	10.505523	2500
9	0.211777	1	25	10.148386	2500
10	0.208666	1	24	9.977643	2500
11	0.209309	1	24	9.822866	2500
12	0.206229	1	22	9.530108	2500
13	0.202198	1	22	9.192827	2500
14	0.199493	1	20	8.919564	2500
15	0.195664	1	21	8.662002	2500
16	0.191991	1	20	8.486181	2500
17	0.192909	1	20	8.300098	2500
18	0.193306	1	18	8.205446	2500
19	0.194371	1	18	8.167415	2500
20	0.196992	1	17	8.114101	2500
21	0.193589	1	17	7.877505	2500
22	0.193850	1	17	7.721163	2500
23	0.186354	1	17	7.629815	2500
24	0.189181	1	16	7.575779	2500
25	0.187879	1	16	7.501539	2500
26	0.189156	1	16	7.505590	2500
27	0.182142	1	15	7.325036	2500
28	0.187345	1	16	7.336380	2500
29	0.185918	1	15	7.352990	2500
30	0.184263	1	16	7.328940	2500
