#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.332536	1	60	21.919713	2500
2	0.395413	1	44	16.906977	2500
3	0.310758	1	36	14.340422	2500
4	0.274331	1	33	13.104304	2500
5	0.253836	1	29	12.040845	2500
6	0.238798	1	27	11.263363	2500
7	0.225890	1	25	10.775729	2500
8	0.221484	1	25	10.687361	2500
9	0.215859	1	24	10.319236	2500
10	0.214112	1	24	10.062278	2500
11	0.210715	1	22	9.653247	2500
12	0.209065	1	21	9.280646	2500
13	0.204871	1	21	9.114507	2500
14	0.203276	1	21	8.726485	2500
15	0.205818	1	20	8.795569	2500
16	0.198616	1	19	8.622151	2500
17	0.196678	1	19	8.597165	2500
18	0.193070	1	18	8.389128	2500
19	0.195761	1	18	8.327997	2500
20	0.192641	1	19	8.228683	2500
21	0.196195	1	18	8.110362	2500
22	0.196947	1	17	7.926248	2500
23	0.192729	1	18	7.808340	2500
24	0.194893	1	18	7.829794	2500
25	0.189992	1	17	7.771715	2500
26	0.191471	1	18	7.730186	2500
27	0.189262	1	16	7.643237	2500
28	0.190520	1	17	7.512236	2500
29	0.190832	1	16	7.463090	2500
30	0.191977	1	16	7.354038	2500
