#cicle	avCl	components	diam	aspl	order
0	0.000000	1	98	33.333333	2500
1	0.331872	1	59	21.924077	2500
2	0.397191	1	43	16.869756	2500
3	0.313766	1	37	14.447339	2500
4	0.282571	1	32	13.010261	2500
5	0.258270	1	30	12.196640	2500
6	0.244315	1	28	11.689672	2500
7	0.236006	1	27	11.112214	2500
8	0.220650	1	26	10.605797	2500
9	0.217977	1	25	10.337113	2500
10	0.208283	1	25	9.973497	2500
11	0.203653	1	22	9.674830	2500
12	0.205486	1	22	9.570192	2500
13	0.202554	1	22	9.264469	2500
14	0.200073	1	21	9.089023	2500
15	0.200969	1	21	8.965050	2500
16	0.196795	1	20	8.750437	2500
17	0.194602	1	21	8.746097	2500
18	0.195106	1	19	8.505761	2500
19	0.193502	1	18	8.261721	2500
20	0.192697	1	18	8.172406	2500
21	0.190822	1	18	8.121963	2500
22	0.191783	1	18	8.189894	2500
23	0.189586	1	18	7.930442	2500
24	0.188877	1	17	7.907923	2500
25	0.191182	1	17	7.705345	2500
26	0.192091	1	17	7.599314	2500
27	0.186510	1	16	7.489899	2500
28	0.185659	1	16	7.361410	2500
29	0.188469	1	16	7.349624	2500
30	0.184597	1	15	7.288225	2500
